dataset,seed,hidden_dim_1,hidden_dim_2,mlp_dim,dropout,learning_rate,num_layers_LSTM,num_layers_GRU,trained_epochs,valid_loss,train_loss
CollegeMsg,7,512,128,32,0.0001,0.5,2,2,274,101557.0131072998,1206.0341186523438
CollegeMsg,7,512,128,32,0.001,0.5,2,2,126,66505.12036132812,29403.05859375
CollegeMsg,7,512,128,64,0.0001,0.5,2,2,191,98501.85569763184,1355.4206237792969
CollegeMsg,7,512,128,64,0.001,0.5,2,2,170,24865.265869140625,5899.23876953125
CollegeMsg,7,512,256,32,0.0001,0.5,2,2,221,98575.66632080078,1306.8045349121094
CollegeMsg,7,512,256,32,0.001,0.5,2,2,141,30915.004333496094,4524.99658203125
CollegeMsg,7,512,256,64,0.0001,0.5,2,2,148,94963.94230651855,1559.3250427246094
CollegeMsg,7,512,256,64,0.001,0.5,2,2,145,14463.169830322266,2637.430419921875
CollegeMsg,9999,64,32,32,0.0001,0,3,3,690,102866.37803649902,1076.4843139648438
CollegeMsg,9999,64,32,32,0.001,0,3,3,126,72655.72528076172,15137.8525390625
CollegeMsg,9999,64,32,64,0.0001,0,3,3,413,101224.92960357666,1052.1145629882812
CollegeMsg,9999,64,32,64,0.001,0,3,3,126,63965.51953125,24790.1279296875
CollegeMsg,9999,64,64,32,0.0001,0,3,3,451,100954.55435180664,1067.6085815429688
CollegeMsg,9999,64,64,32,0.001,0,3,3,126,67136.39624023438,21000.9033203125
CollegeMsg,9999,64,64,64,0.0001,0,3,3,330,100478.06142425537,1067.8853454589844
CollegeMsg,9999,64,64,64,0.001,0,3,3,126,61879.9453125,28714.2392578125
CollegeMsg,9999,64,128,32,0.0001,0,3,3,293,101087.0129776001,1228.9679565429688
CollegeMsg,9999,64,128,32,0.001,0,3,3,126,62299.23962402344,27799.3515625
CollegeMsg,9999,64,128,64,0.0001,0,3,3,259,99881.0170135498,1219.0604248046875
CollegeMsg,9999,64,128,64,0.001,0,3,3,159,59735.820068359375,47151.728515625
CollegeMsg,9999,64,256,32,0.0001,0,3,3,262,98048.5307006836,1134.2879943847656
CollegeMsg,9999,64,256,32,0.001,0,3,3,126,60517.385009765625,32750.54296875
CollegeMsg,9999,64,256,64,0.0001,0,3,3,160,96097.38819122314,1551.7079467773438
CollegeMsg,9999,64,256,64,0.001,0,3,3,165,10943.559555053711,4889.7635498046875
CollegeMsg,9999,128,32,32,0.0001,0,3,3,638,102764.32347106934,1095.6781005859375
CollegeMsg,9999,128,32,32,0.001,0,3,3,126,75148.1021118164,13145.24609375
CollegeMsg,9999,128,32,64,0.0001,0,3,3,437,101436.18551635742,1070.2162475585938
CollegeMsg,9999,128,32,64,0.001,0,3,3,126,64403.746337890625,24189.5322265625
CollegeMsg,9999,128,64,32,0.0001,0,3,3,473,100805.45125579834,1068.300537109375
CollegeMsg,9999,128,64,32,0.001,0,3,3,126,67863.24157714844,19965.482421875
CollegeMsg,9999,128,64,64,0.0001,0,3,3,303,99931.31484222412,1083.4085693359375
CollegeMsg,9999,128,64,64,0.001,0,3,3,126,61677.478271484375,29157.8662109375
CollegeMsg,9999,128,128,32,0.0001,0,3,3,339,100534.68920898438,1058.7810668945312
CollegeMsg,9999,128,128,32,0.001,0,3,3,126,61034.33056640625,30983.943359375
CollegeMsg,9999,128,128,64,0.0001,0,3,3,216,98409.44104003906,1186.5328674316406
CollegeMsg,9999,128,128,64,0.001,0,3,3,133,35894.53533935547,3462.448486328125
CollegeMsg,9999,128,256,32,0.0001,0,3,3,241,97756.21306610107,1145.3051147460938
CollegeMsg,9999,128,256,32,0.001,0,3,3,126,24938.296813964844,6316.240478515625
CollegeMsg,9999,128,256,64,0.0001,0,3,3,170,97415.79401397705,1523.0445556640625
CollegeMsg,9999,128,256,64,0.001,0,3,3,195,20453.742309570312,7473.86279296875
CollegeMsg,9999,256,32,32,0.0001,0,3,3,566,101990.77014923096,1006.1707763671875
CollegeMsg,9999,256,32,32,0.001,0,3,3,126,75748.64123535156,12393.3349609375
CollegeMsg,9999,256,32,64,0.0001,0,3,3,452,101512.64210510254,1033.5059204101562
CollegeMsg,9999,256,32,64,0.001,0,3,3,126,66671.30541992188,21247.8798828125
CollegeMsg,9999,256,64,32,0.0001,0,3,3,467,101444.07064819336,1117.305419921875
CollegeMsg,9999,256,64,32,0.001,0,3,3,126,64371.850830078125,24189.1396484375
CollegeMsg,9999,256,64,64,0.0001,0,3,3,299,99283.5595626831,1036.5213012695312
CollegeMsg,9999,256,64,64,0.001,0,3,3,126,62189.27099609375,28028.5205078125
CollegeMsg,9999,256,128,32,0.0001,0,3,3,281,98972.1173324585,1041.2691345214844
CollegeMsg,9999,256,128,32,0.001,0,3,3,126,63144.81042480469,26109.1435546875
CollegeMsg,9999,256,128,64,0.0001,0,3,3,227,99098.97106933594,1278.4135131835938
CollegeMsg,9999,256,128,64,0.001,0,3,3,126,60111.6865234375,34579.9306640625
CollegeMsg,9999,256,256,32,0.0001,0,3,3,276,99151.8877029419,1255.8887939453125
CollegeMsg,9999,256,256,32,0.001,0,3,3,126,59966.546630859375,35269.2421875
CollegeMsg,9999,256,256,64,0.0001,0,3,3,181,97290.23497772217,1388.114990234375
CollegeMsg,9999,256,256,64,0.001,0,3,3,136,29726.80255126953,7113.23388671875
CollegeMsg,9999,512,32,32,0.0001,0,3,3,702,102277.25186157227,1133.4243774414062
CollegeMsg,9999,512,32,32,0.001,0,3,3,126,80100.57144165039,9306.55615234375
CollegeMsg,9999,512,32,64,0.0001,0,3,3,419,102100.53225708008,1086.3881225585938
CollegeMsg,9999,512,32,64,0.001,0,3,3,126,64886.91845703125,23469.6220703125
CollegeMsg,9999,512,64,32,0.0001,0,3,3,553,102499.13591003418,959.3573608398438
CollegeMsg,9999,512,64,32,0.001,0,3,3,126,71073.27868652344,16777.7216796875
CollegeMsg,9999,512,64,64,0.0001,0,3,3,309,100798.61954498291,1144.6231994628906
CollegeMsg,9999,512,64,64,0.001,0,3,3,126,62425.079833984375,27537.111328125
CollegeMsg,9999,512,128,32,0.0001,0,3,3,321,99139.4446105957,1050.6128540039062
CollegeMsg,9999,512,128,32,0.001,0,3,3,126,64942.28723144531,23559.0048828125
CollegeMsg,9999,512,128,64,0.0001,0,3,3,230,100319.09088134766,1303.2650756835938
CollegeMsg,9999,512,128,64,0.001,0,3,3,126,59956.73828125,35511.0234375
CollegeMsg,9999,512,256,32,0.0001,0,3,3,224,97540.72277069092,1464.0752563476562
CollegeMsg,9999,512,256,32,0.001,0,3,3,126,59967.59423828125,35443.755859375
CollegeMsg,9999,512,256,64,0.0001,0,3,3,165,95936.44705200195,1497.7625427246094
CollegeMsg,9999,512,256,64,0.001,0,3,3,126,59636.395263671875,38804.12890625
CollegeMsg,9999,64,32,32,0.0001,0.2,3,3,476,102283.0291671753,1051.6367797851562
CollegeMsg,9999,64,32,32,0.001,0.2,3,3,126,71784.70849609375,16675.96240234375
CollegeMsg,9999,64,32,64,0.0001,0.2,3,3,330,101015.92112731934,1142.5077514648438
CollegeMsg,9999,64,32,64,0.001,0.2,3,3,126,61409.734130859375,27716.3720703125
CollegeMsg,9999,64,64,32,0.0001,0.2,3,3,398,100538.22225189209,985.5764770507812
CollegeMsg,9999,64,64,32,0.001,0.2,3,3,126,67562.42712402344,24472.1953125
CollegeMsg,9999,64,64,64,0.0001,0.2,3,3,259,99722.15483856201,1225.7229309082031
CollegeMsg,9999,64,64,64,0.001,0.2,3,3,126,60448.786376953125,33390.3388671875
CollegeMsg,9999,64,128,32,0.0001,0.2,3,3,276,100071.99550628662,1137.4337768554688
CollegeMsg,9999,64,128,32,0.001,0.2,3,3,126,64740.8447265625,29715.5390625
CollegeMsg,9999,64,128,64,0.0001,0.2,3,3,208,98820.43406677246,1419.1701049804688
CollegeMsg,9999,64,128,64,0.001,0.2,3,3,138,60517.346923828125,38381.8515625
CollegeMsg,9999,64,256,32,0.0001,0.2,3,3,221,99663.12599182129,1347.1446533203125
CollegeMsg,9999,64,256,32,0.001,0.2,3,3,132,20809.494049072266,4204.6954345703125
CollegeMsg,9999,64,256,64,0.0001,0.2,3,3,139,92645.79542541504,1835.4481201171875
CollegeMsg,9999,64,256,64,0.001,0.2,3,3,143,16170.682678222656,7384.20654296875
CollegeMsg,9999,128,32,32,0.0001,0.2,3,3,530,102399.81709289551,1045.8285522460938
CollegeMsg,9999,128,32,32,0.001,0.2,3,3,126,69997.60107421875,17893.37646484375
CollegeMsg,9999,128,32,64,0.0001,0.2,3,3,361,101083.97680664062,1085.3079833984375
CollegeMsg,9999,128,32,64,0.001,0.2,3,3,126,63708.196044921875,27435.6708984375
CollegeMsg,9999,128,64,32,0.0001,0.2,3,3,353,101847.09062194824,1225.44873046875
CollegeMsg,9999,128,64,32,0.001,0.2,3,3,126,62997.885986328125,26218.314453125
CollegeMsg,9999,128,64,64,0.0001,0.2,3,3,265,100003.46076202393,1158.8699340820312
CollegeMsg,9999,128,64,64,0.001,0.2,3,3,126,61689.65771484375,33751.498046875
CollegeMsg,9999,128,128,32,0.0001,0.2,3,3,289,99189.10516357422,1219.972412109375
CollegeMsg,9999,128,128,32,0.001,0.2,3,3,126,64012.044921875,25837.240234375
CollegeMsg,9999,128,128,64,0.0001,0.2,3,3,210,98344.14267730713,1364.1951904296875
CollegeMsg,9999,128,128,64,0.001,0.2,3,3,126,60830.988525390625,37766.03125
CollegeMsg,9999,128,256,32,0.0001,0.2,3,3,241,98656.80298614502,1232.106689453125
CollegeMsg,9999,128,256,32,0.001,0.2,3,3,142,39333.10061645508,5418.530029296875
CollegeMsg,9999,128,256,64,0.0001,0.2,3,3,163,93940.97854614258,1494.6491394042969
CollegeMsg,9999,128,256,64,0.001,0.2,3,3,139,23507.692016601562,10238.16943359375
CollegeMsg,9999,256,32,32,0.0001,0.2,3,3,509,103787.39715576172,1036.1145629882812
CollegeMsg,9999,256,32,32,0.001,0.2,3,3,126,69985.08508300781,17630.8486328125
CollegeMsg,9999,256,32,64,0.0001,0.2,3,3,342,100776.63262939453,1084.0559692382812
CollegeMsg,9999,256,32,64,0.001,0.2,3,3,126,64095.85412597656,27614.59375
CollegeMsg,9999,256,64,32,0.0001,0.2,3,3,425,102290.24891662598,1031.4506530761719
CollegeMsg,9999,256,64,32,0.001,0.2,3,3,126,64843.59826660156,23853.61328125
CollegeMsg,9999,256,64,64,0.0001,0.2,3,3,258,99763.559425354,1209.0030822753906
CollegeMsg,9999,256,64,64,0.001,0.2,3,3,126,60757.805908203125,33545.830078125
CollegeMsg,9999,256,128,32,0.0001,0.2,3,3,308,102482.90919494629,1182.5498657226562
CollegeMsg,9999,256,128,32,0.001,0.2,3,3,126,62130.957275390625,26421.431640625
CollegeMsg,9999,256,128,64,0.0001,0.2,3,3,200,98509.54810333252,1305.3881225585938
CollegeMsg,9999,256,128,64,0.001,0.2,3,3,126,61449.073486328125,38105.845703125
CollegeMsg,9999,256,256,32,0.0001,0.2,3,3,209,98294.83390808105,1231.41748046875
CollegeMsg,9999,256,256,32,0.001,0.2,3,3,126,67833.50653076172,20688.5556640625
CollegeMsg,9999,256,256,64,0.0001,0.2,3,3,144,94266.67071533203,1715.02587890625
CollegeMsg,9999,256,256,64,0.001,0.2,3,3,152,28953.747497558594,2403.802734375
CollegeMsg,9999,512,32,32,0.0001,0.2,3,3,579,103007.22904968262,1107.1704711914062
CollegeMsg,9999,512,32,32,0.001,0.2,3,3,126,71358.45678710938,17371.27978515625
CollegeMsg,9999,512,32,64,0.0001,0.2,3,3,353,101112.6548461914,1130.9099731445312
CollegeMsg,9999,512,32,64,0.001,0.2,3,3,126,64126.025146484375,26759.8701171875
CollegeMsg,9999,512,64,32,0.0001,0.2,3,3,412,102478.55471801758,1119.4600830078125
CollegeMsg,9999,512,64,32,0.001,0.2,3,3,126,65456.29333496094,23517.4443359375
CollegeMsg,9999,512,64,64,0.0001,0.2,3,3,266,99826.45833587646,1173.1075744628906
CollegeMsg,9999,512,64,64,0.001,0.2,3,3,126,61588.091064453125,33840.58984375
CollegeMsg,9999,512,128,32,0.0001,0.2,3,3,312,100242.70056152344,1109.2799072265625
CollegeMsg,9999,512,128,32,0.001,0.2,3,3,126,62759.7373046875,27248.0615234375
CollegeMsg,9999,512,128,64,0.0001,0.2,3,3,191,96153.65553283691,1291.0056762695312
CollegeMsg,9999,512,128,64,0.001,0.2,3,3,126,61082.59814453125,36876.59375
CollegeMsg,9999,512,256,32,0.0001,0.2,3,3,228,99559.84328460693,1093.26318359375
CollegeMsg,9999,512,256,32,0.001,0.2,3,3,126,61748.457763671875,35428.240234375
CollegeMsg,9999,512,256,64,0.0001,0.2,3,3,154,95553.373046875,1615.931640625
CollegeMsg,9999,512,256,64,0.001,0.2,3,3,126,60688.395751953125,38386.71484375
CollegeMsg,9999,64,32,32,0.0001,0.35,3,3,510,102474.8109741211,979.314697265625
CollegeMsg,9999,64,32,32,0.001,0.35,3,3,126,68734.43676757812,17025.8408203125
CollegeMsg,9999,64,32,64,0.0001,0.35,3,3,340,101014.30633544922,1093.1115112304688
CollegeMsg,9999,64,32,64,0.001,0.35,3,3,126,65415.971435546875,26868.1103515625
CollegeMsg,9999,64,64,32,0.0001,0.35,3,3,376,102024.20612335205,1031.4959411621094
CollegeMsg,9999,64,64,32,0.001,0.35,3,3,126,64647.857421875,24408.140625
CollegeMsg,9999,64,64,64,0.0001,0.35,3,3,260,99748.45072937012,1180.281982421875
CollegeMsg,9999,64,64,64,0.001,0.35,3,3,126,59637.807861328125,33531.17578125
CollegeMsg,9999,64,128,32,0.0001,0.35,3,3,303,102643.08101654053,1127.3437194824219
CollegeMsg,9999,64,128,32,0.001,0.35,3,3,126,62139.858642578125,27994.5390625
CollegeMsg,9999,64,128,64,0.0001,0.35,3,3,200,98876.65002441406,1392.7910461425781
CollegeMsg,9999,64,128,64,0.001,0.35,3,3,176,14831.704315185547,1486.9190673828125
CollegeMsg,9999,64,256,32,0.0001,0.35,3,3,196,97189.15307617188,1384.75537109375
CollegeMsg,9999,64,256,32,0.001,0.35,3,3,128,27070.613403320312,4256.8243408203125
CollegeMsg,9999,64,256,64,0.0001,0.35,3,3,144,95840.98866271973,1687.6661376953125
CollegeMsg,9999,64,256,64,0.001,0.35,3,3,138,26846.187255859375,5256.9945068359375
CollegeMsg,9999,128,32,32,0.0001,0.35,3,3,496,102479.59802246094,1047.1684265136719
CollegeMsg,9999,128,32,32,0.001,0.35,3,3,126,70658.4702758789,17168.03173828125
CollegeMsg,9999,128,32,64,0.0001,0.35,3,3,347,101985.22157287598,1119.4539184570312
CollegeMsg,9999,128,32,64,0.001,0.35,3,3,126,62770.471923828125,25484.9716796875
CollegeMsg,9999,128,64,32,0.0001,0.35,3,3,376,100778.15572357178,1027.3814697265625
CollegeMsg,9999,128,64,32,0.001,0.35,3,3,126,63839.08923339844,24640.853515625
CollegeMsg,9999,128,64,64,0.0001,0.35,3,3,262,99671.00617980957,1163.5313110351562
CollegeMsg,9999,128,64,64,0.001,0.35,3,3,126,64131.0986328125,33428.703125
CollegeMsg,9999,128,128,32,0.0001,0.35,3,3,270,100318.95253753662,1142.2147827148438
CollegeMsg,9999,128,128,32,0.001,0.35,3,3,126,62577.28564453125,29200.6826171875
CollegeMsg,9999,128,128,64,0.0001,0.35,3,3,206,98933.15585327148,1315.2188110351562
CollegeMsg,9999,128,128,64,0.001,0.35,3,3,127,24743.278381347656,4484.76708984375
CollegeMsg,9999,128,256,32,0.0001,0.35,3,3,207,100668.49133300781,1428.4135131835938
CollegeMsg,9999,128,256,32,0.001,0.35,3,3,194,22067.631134033203,4479.150146484375
CollegeMsg,9999,128,256,64,0.0001,0.35,3,3,153,98472.89291381836,1644.1661376953125
CollegeMsg,9999,128,256,64,0.001,0.35,3,3,133,28290.255432128906,5418.245361328125
CollegeMsg,9999,256,32,32,0.0001,0.35,3,3,493,102559.4299697876,1056.6185913085938
CollegeMsg,9999,256,32,32,0.001,0.35,3,3,126,70962.47827148438,16697.2294921875
CollegeMsg,9999,256,32,64,0.0001,0.35,3,3,332,102567.6847076416,1139.4343566894531
CollegeMsg,9999,256,32,64,0.001,0.35,3,3,126,61310.10974121094,26744.8369140625
CollegeMsg,9999,256,64,32,0.0001,0.35,3,3,355,102090.59376525879,1163.47216796875
CollegeMsg,9999,256,64,32,0.001,0.35,3,3,126,68427.98608398438,23056.396484375
CollegeMsg,9999,256,64,64,0.0001,0.35,3,3,270,98978.68857574463,1126.4210510253906
CollegeMsg,9999,256,64,64,0.001,0.35,3,3,126,61507.77197265625,33057.041015625
CollegeMsg,9999,256,128,32,0.0001,0.35,3,3,306,100173.40842437744,1026.5404663085938
CollegeMsg,9999,256,128,32,0.001,0.35,3,3,126,64812.62109375,30586.28515625
CollegeMsg,9999,256,128,64,0.0001,0.35,3,3,199,97950.9949798584,1390.4564819335938
CollegeMsg,9999,256,128,64,0.001,0.35,3,3,134,38682.25280761719,7507.22314453125
CollegeMsg,9999,256,256,32,0.0001,0.35,3,3,246,100511.17367553711,1268.8355712890625
CollegeMsg,9999,256,256,32,0.001,0.35,3,3,126,79209.486328125,10539.09326171875
CollegeMsg,9999,256,256,64,0.0001,0.35,3,3,150,96300.15479278564,1601.0576171875
CollegeMsg,9999,256,256,64,0.001,0.35,3,3,127,60652.468017578125,37954.66015625
CollegeMsg,9999,512,32,32,0.0001,0.35,3,3,501,101076.7872543335,1008.865234375
CollegeMsg,9999,512,32,32,0.001,0.35,3,3,126,67515.32360839844,18186.2412109375
CollegeMsg,9999,512,32,64,0.0001,0.35,3,3,343,100993.85473632812,1098.2257080078125
CollegeMsg,9999,512,32,64,0.001,0.35,3,3,126,64933.58349609375,26156.7333984375
CollegeMsg,9999,512,64,32,0.0001,0.35,3,3,449,104206.98109436035,1044.6224975585938
CollegeMsg,9999,512,64,32,0.001,0.35,3,3,126,67523.20092773438,24373.267578125
CollegeMsg,9999,512,64,64,0.0001,0.35,3,3,272,100135.07012939453,1163.3729858398438
CollegeMsg,9999,512,64,64,0.001,0.35,3,3,126,58453.317626953125,33690.0517578125
CollegeMsg,9999,512,128,32,0.0001,0.35,3,3,283,98751.88665771484,1099.8944702148438
CollegeMsg,9999,512,128,32,0.001,0.35,3,3,126,60807.74072265625,31424.42578125
CollegeMsg,9999,512,128,64,0.0001,0.35,3,3,200,98497.05881500244,1430.5405883789062
CollegeMsg,9999,512,128,64,0.001,0.35,3,3,126,63004.625244140625,37111.60546875
CollegeMsg,9999,512,256,32,0.0001,0.35,3,3,198,97801.37940979004,1217.7185974121094
CollegeMsg,9999,512,256,32,0.001,0.35,3,3,126,64094.072265625,33386.1240234375
CollegeMsg,9999,512,256,64,0.0001,0.35,3,3,159,96781.08493041992,1519.3681640625
CollegeMsg,9999,512,256,64,0.001,0.35,3,3,126,63118.19482421875,38643.130859375
CollegeMsg,9999,64,32,32,0.0001,0.5,3,3,495,104325.00946044922,1047.8291931152344
CollegeMsg,9999,64,32,32,0.001,0.5,3,3,126,75031.11389160156,16415.2724609375
CollegeMsg,9999,64,32,64,0.0001,0.5,3,3,347,101836.41833496094,1076.6035461425781
CollegeMsg,9999,64,32,64,0.001,0.5,3,3,126,68553.3447265625,24160.8935546875
CollegeMsg,9999,64,64,32,0.0001,0.5,3,3,365,100711.61784362793,1030.3053894042969
CollegeMsg,9999,64,64,32,0.001,0.5,3,3,126,67604.28869628906,21947.0
CollegeMsg,9999,64,64,64,0.0001,0.5,3,3,247,101631.22689819336,1244.5399169921875
CollegeMsg,9999,64,64,64,0.001,0.5,3,3,126,66489.59545898438,32378.7646484375
CollegeMsg,9999,64,128,32,0.0001,0.5,3,3,255,101835.24641418457,1195.8613891601562
CollegeMsg,9999,64,128,32,0.001,0.5,3,3,126,64974.523681640625,24468.1220703125
CollegeMsg,9999,64,128,64,0.0001,0.5,3,3,194,96851.7755279541,1317.6396484375
CollegeMsg,9999,64,128,64,0.001,0.5,3,3,126,59892.70556640625,34753.66015625
CollegeMsg,9999,64,256,32,0.0001,0.5,3,3,222,99573.35585021973,1117.5993347167969
CollegeMsg,9999,64,256,32,0.001,0.5,3,3,238,17473.64617919922,1114.211181640625
CollegeMsg,9999,64,256,64,0.0001,0.5,3,3,151,94513.17282104492,1602.3221130371094
CollegeMsg,9999,64,256,64,0.001,0.5,3,3,132,26164.153350830078,5989.292724609375
CollegeMsg,9999,128,32,32,0.0001,0.5,3,3,505,105507.93162536621,1057.4490966796875
CollegeMsg,9999,128,32,32,0.001,0.5,3,3,126,74035.85009765625,16398.546875
CollegeMsg,9999,128,32,64,0.0001,0.5,3,3,350,102480.0763092041,1043.8449401855469
CollegeMsg,9999,128,32,64,0.001,0.5,3,3,126,64962.41467285156,24626.7373046875
CollegeMsg,9999,128,64,32,0.0001,0.5,3,3,372,99503.57905578613,1004.5397338867188
CollegeMsg,9999,128,64,32,0.001,0.5,3,3,126,67961.58325195312,22233.5673828125
CollegeMsg,9999,128,64,64,0.0001,0.5,3,3,266,100659.63291931152,1186.5319213867188
CollegeMsg,9999,128,64,64,0.001,0.5,3,3,126,63559.002197265625,31358.287109375
CollegeMsg,9999,128,128,32,0.0001,0.5,3,3,299,99158.96032714844,1096.3224182128906
CollegeMsg,9999,128,128,32,0.001,0.5,3,3,144,87027.27490234375,7267.98779296875
CollegeMsg,9999,128,128,64,0.0001,0.5,3,3,204,98327.95004272461,1299.8172912597656
CollegeMsg,9999,128,128,64,0.001,0.5,3,3,126,63905.8740234375,35669.02734375
CollegeMsg,9999,128,256,32,0.0001,0.5,3,3,212,101142.3395690918,1249.9856872558594
CollegeMsg,9999,128,256,32,0.001,0.5,3,3,145,34863.72540283203,7191.66259765625
CollegeMsg,9999,128,256,64,0.0001,0.5,3,3,150,95114.36241149902,1672.0256958007812
CollegeMsg,9999,128,256,64,0.001,0.5,3,3,126,23450.67416381836,5585.97265625
CollegeMsg,9999,256,32,32,0.0001,0.5,3,3,521,103328.25280761719,981.9828491210938
CollegeMsg,9999,256,32,32,0.001,0.5,3,3,126,74365.98278808594,15669.48583984375
CollegeMsg,9999,256,32,64,0.0001,0.5,3,3,347,102704.65690612793,1096.8322143554688
CollegeMsg,9999,256,32,64,0.001,0.5,3,3,126,70901.9375,23922.544921875
CollegeMsg,9999,256,64,32,0.0001,0.5,3,3,388,102449.40557861328,1110.1352233886719
CollegeMsg,9999,256,64,32,0.001,0.5,3,3,126,65966.58471679688,23276.0703125
CollegeMsg,9999,256,64,64,0.0001,0.5,3,3,257,100103.25512695312,1133.393310546875
CollegeMsg,9999,256,64,64,0.001,0.5,3,3,126,65068.054443359375,31897.3193359375
CollegeMsg,9999,256,128,32,0.0001,0.5,3,3,278,98894.56025695801,1073.0173645019531
CollegeMsg,9999,256,128,32,0.001,0.5,3,3,126,66469.15783691406,29685.1474609375
CollegeMsg,9999,256,128,64,0.0001,0.5,3,3,197,100310.60125732422,1325.0363159179688
CollegeMsg,9999,256,128,64,0.001,0.5,3,3,126,64494.333251953125,35338.560546875
CollegeMsg,9999,256,256,32,0.0001,0.5,3,3,207,100420.26893615723,1173.9190368652344
CollegeMsg,9999,256,256,32,0.001,0.5,3,3,126,67195.10278320312,32956.0361328125
CollegeMsg,9999,256,256,64,0.0001,0.5,3,3,149,94817.73611450195,1536.8917846679688
CollegeMsg,9999,256,256,64,0.001,0.5,3,3,145,65570.27685546875,36197.95703125
CollegeMsg,9999,512,32,32,0.0001,0.5,3,3,512,102009.60282897949,1066.463623046875
CollegeMsg,9999,512,32,32,0.001,0.5,3,3,126,71125.22857666016,15515.27734375
CollegeMsg,9999,512,32,64,0.0001,0.5,3,3,342,101052.96284484863,1073.9192810058594
CollegeMsg,9999,512,32,64,0.001,0.5,3,3,126,62538.451171875,25334.931640625
CollegeMsg,9999,512,64,32,0.0001,0.5,3,3,394,100543.41948699951,1032.6970825195312
CollegeMsg,9999,512,64,32,0.001,0.5,3,3,126,65735.28918457031,21191.033203125
CollegeMsg,9999,512,64,64,0.0001,0.5,3,3,258,99574.63552856445,1221.0811767578125
CollegeMsg,9999,512,64,64,0.001,0.5,3,3,126,65104.76513671875,31264.4560546875
CollegeMsg,9999,512,128,32,0.0001,0.5,3,3,267,100260.91819763184,1205.1281127929688
CollegeMsg,9999,512,128,32,0.001,0.5,3,3,126,67841.22998046875,27622.744140625
CollegeMsg,9999,512,128,64,0.0001,0.5,3,3,212,98457.01953125,1340.2025756835938
CollegeMsg,9999,512,128,64,0.001,0.5,3,3,126,62732.001708984375,36153.0400390625
CollegeMsg,9999,512,256,32,0.0001,0.5,3,3,234,99615.47720336914,1174.8362426757812
CollegeMsg,9999,512,256,32,0.001,0.5,3,3,126,62895.325927734375,32591.98828125
CollegeMsg,9999,512,256,64,0.0001,0.5,3,3,148,96273.56939697266,1614.6467895507812
CollegeMsg,9999,512,256,64,0.001,0.5,3,3,131,62481.646728515625,36586.23046875
CollegeMsg,9999,64,32,32,0.0001,0,2,2,595,102604.26951599121,1028.7551879882812
CollegeMsg,9999,64,32,32,0.001,0,2,2,126,72988.52575683594,14738.3916015625
CollegeMsg,9999,64,32,64,0.0001,0,2,2,435,101652.22908782959,1082.3470458984375
CollegeMsg,9999,64,32,64,0.001,0,2,2,126,65235.14111328125,23083.8525390625
CollegeMsg,9999,64,64,32,0.0001,0,2,2,457,102413.61563873291,1073.6277465820312
CollegeMsg,9999,64,64,32,0.001,0,2,2,126,65411.30090332031,22868.83203125
CollegeMsg,9999,64,64,64,0.0001,0,2,2,317,100584.31155395508,1136.405029296875
CollegeMsg,9999,64,64,64,0.001,0,2,2,126,61380.44189453125,29945.451171875
